"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2023-02-28T15:51:23.704+09:00"
"RESULT_INF"
"TOTAL_NUMBER","11244"
"FROM_NUMBER","1"
"TO_NUMBER","11244"
"TABLE_INF","0003441258"
"STAT_NAME","00200571","小売物価統計調査"
"GOV_ORG","00200","総務省"
"STATISTICS_NAME","小売物価統計調査（構造編）"
"TITLE","a0010","地域別価格差 10大費目別消費者物価地域差指数 （全国平均＝100）－全国，地方，都道府県，都道府県庁所在市及び政令指定都市（2013年～）"
"CYCLE","年次"
"SURVEY_DATE","0"
"OPEN_DATE","2022-06-10"
"SMALL_AREA","0"
"COLLECT_AREA","該当なし"
"MAIN_CATEGORY","07","企業・家計・経済"
"SUB_CATEGORY","03","物価"
"OVERALL_TOTAL_NUMBER","11244"
"UPDATED_DATE","2022-06-10"
"STATISTICS_NAME_SPEC","小売物価統計調査（構造編）","","","","",""
"TITLE_SPEC","地域別価格差","10大費目別消費者物価地域差指数 （全国平均＝100）－全国，地方，都道府県，都道府県庁所在市及び政令指定都市（2013年～）","","","",""
"NOTE","-","調査銘柄の出回りがなかったもの"
"NOTE","...","動向編：当該市町村で調査を行わないもの、又は調査期間の定めがあるため調査を行わないもの　　構造編：当該指数の作成に当たり価格数が十分でないもの"
"VALUE"
"tab_code","表章項目","cat01_code","10大費目","area_code","地域","time_code","時間軸(年)","unit","value","annotation"
"40","指数","00010","総合","47000","沖縄県","2018000000","2018年","","98.5",""
"40","指数","00010","総合","47000","沖縄県","2017000000","2017年","","98.3",""
"40","指数","00010","総合","47000","沖縄県","2016000000","2016年","","98.3",""
"40","指数","00010","総合","47000","沖縄県","2015000000","2015年","","98.0",""
"40","指数","00010","総合","47000","沖縄県","2014000000","2014年","","98.4",""
"40","指数","00010","総合","47000","沖縄県","2013000000","2013年","","98.4",""
"40","指数","00010","総合","01100","札幌市","2021000000","2021年","","100.6",""
"40","指数","00010","総合","01100","札幌市","2020000000","2020年","","100.1",""
"40","指数","00010","総合","01100","札幌市","2019000000","2019年","","99.5",""
"40","指数","00010","総合","01100","札幌市","2018000000","2018年","","99.6",""
"40","指数","00010","総合","01100","札幌市","2017000000","2017年","","99.5",""
"40","指数","00010","総合","01100","札幌市","2016000000","2016年","","99.1",""
"40","指数","00010","総合","01100","札幌市","2015000000","2015年","","98.7",""
"40","指数","00010","総合","01100","札幌市","2014000000","2014年","","98.7",""
"40","指数","00010","総合","02201","青森市","2021000000","2021年","","97.8",""
"40","指数","00010","総合","02201","青森市","2020000000","2020年","","97.9",""
"40","指数","00010","総合","02201","青森市","2019000000","2019年","","98.5",""
"40","指数","00010","総合","02201","青森市","2018000000","2018年","","98.6",""
"40","指数","00010","総合","02201","青森市","2017000000","2017年","","98.4",""
"40","指数","00010","総合","02201","青森市","2016000000","2016年","","98.9",""
"40","指数","00010","総合","02201","青森市","2015000000","2015年","","99.0",""
"40","指数","00010","総合","02201","青森市","2014000000","2014年","","99.3",""
"40","指数","00010","総合","03201","盛岡市","2021000000","2021年","","99.5",""
"40","指数","00010","総合","03201","盛岡市","2020000000","2020年","","99.0",""
"40","指数","00010","総合","03201","盛岡市","2019000000","2019年","","99.2",""
"40","指数","00010","総合","03201","盛岡市","2018000000","2018年","","99.4",""
"40","指数","00010","総合","03201","盛岡市","2017000000","2017年","","99.4",""
"40","指数","00010","総合","03201","盛岡市","2016000000","2016年","","99.0",""
"40","指数","00010","総合","03201","盛岡市","2015000000","2015年","","99.3",""
"40","指数","00010","総合","03201","盛岡市","2014000000","2014年","","97.8",""
"40","指数","00010","総合","04100","仙台市","2021000000","2021年","","99.6",""
"40","指数","00010","総合","04100","仙台市","2020000000","2020年","","99.4",""
"40","指数","00010","総合","04100","仙台市","2019000000","2019年","","99.9",""
"40","指数","00010","総合","04100","仙台市","2018000000","2018年","","99.2",""
"40","指数","00010","総合","04100","仙台市","2017000000","2017年","","99.1",""
"40","指数","00010","総合","04100","仙台市","2016000000","2016年","","98.7",""
"40","指数","00010","総合","04100","仙台市","2015000000","2015年","","98.5",""
"40","指数","00010","総合","04100","仙台市","2014000000","2014年","","98.4",""
"40","指数","00010","総合","05201","秋田市","2021000000","2021年","","98.6",""
"40","指数","00010","総合","05201","秋田市","2020000000","2020年","","98.1",""
"40","指数","00010","総合","05201","秋田市","2019000000","2019年","","98.2",""
"40","指数","00010","総合","05201","秋田市","2018000000","2018年","","98.2",""
"40","指数","00010","総合","05201","秋田市","2017000000","2017年","","98.1",""
"40","指数","00010","総合","05201","秋田市","2016000000","2016年","","97.7",""
"40","指数","00010","総合","05201","秋田市","2015000000","2015年","","98.2",""
"40","指数","00010","総合","05201","秋田市","2014000000","2014年","","98.1",""
"40","指数","00010","総合","06201","山形市","2021000000","2021年","","100.5",""
"40","指数","00010","総合","06201","山形市","2020000000","2020年","","100.3",""
"40","指数","00010","総合","06201","山形市","2019000000","2019年","","100.1",""
"40","指数","00010","総合","06201","山形市","2018000000","2018年","","99.4",""
"40","指数","00010","総合","06201","山形市","2017000000","2017年","","100.4",""
"40","指数","00010","総合","06201","山形市","2016000000","2016年","","100.4",""
"40","指数","00010","総合","06201","山形市","2015000000","2015年","","100.4",""
"40","指数","00010","総合","06201","山形市","2014000000","2014年","","100.2",""
"40","指数","00010","総合","07201","福島市","2021000000","2021年","","100.6",""
"40","指数","00010","総合","07201","福島市","2020000000","2020年","","100.4",""
"40","指数","00010","総合","07201","福島市","2019000000","2019年","","100.4",""
"40","指数","00010","総合","07201","福島市","2018000000","2018年","","100.3",""
"40","指数","00010","総合","07201","福島市","2017000000","2017年","","101.1",""
"40","指数","00010","総合","07201","福島市","2016000000","2016年","","101.2",""
"40","指数","00010","総合","07201","福島市","2015000000","2015年","","101.5",""
"40","指数","00010","総合","07201","福島市","2014000000","2014年","","101.3",""
"40","指数","00010","総合","08201","水戸市","2021000000","2021年","","98.6",""
"40","指数","00010","総合","08201","水戸市","2020000000","2020年","","98.3",""
"40","指数","00010","総合","08201","水戸市","2019000000","2019年","","98.7",""
"40","指数","00010","総合","08201","水戸市","2018000000","2018年","","98.6",""
"40","指数","00010","総合","08201","水戸市","2017000000","2017年","","98.6",""
"40","指数","00010","総合","08201","水戸市","2016000000","2016年","","98.4",""
"40","指数","00010","総合","08201","水戸市","2015000000","2015年","","99.2",""
"40","指数","00010","総合","08201","水戸市","2014000000","2014年","","99.0",""
"40","指数","00010","総合","09201","宇都宮市","2021000000","2021年","","99.5",""
"40","指数","00010","総合","09201","宇都宮市","2020000000","2020年","","99.7",""
"40","指数","00010","総合","09201","宇都宮市","2019000000","2019年","","99.1",""
"40","指数","00010","総合","09201","宇都宮市","2018000000","2018年","","99.2",""
"40","指数","00010","総合","09201","宇都宮市","2017000000","2017年","","99.4",""
"40","指数","00010","総合","09201","宇都宮市","2016000000","2016年","","99.4",""
"40","指数","00010","総合","09201","宇都宮市","2015000000","2015年","","100.4",""
"40","指数","00010","総合","09201","宇都宮市","2014000000","2014年","","100.6",""
"40","指数","00010","総合","10201","前橋市","2021000000","2021年","","96.5",""
"40","指数","00010","総合","10201","前橋市","2020000000","2020年","","96.6",""
"40","指数","00010","総合","10201","前橋市","2019000000","2019年","","96.7",""
"40","指数","00010","総合","10201","前橋市","2018000000","2018年","","96.4",""
"40","指数","00010","総合","10201","前橋市","2017000000","2017年","","96.1",""
"40","指数","00010","総合","10201","前橋市","2016000000","2016年","","95.9",""
"40","指数","00010","総合","10201","前橋市","2015000000","2015年","","96.6",""
"40","指数","00010","総合","10201","前橋市","2014000000","2014年","","97.2",""
"40","指数","00010","総合","11100","さいたま市","2021000000","2021年","","101.1",""
"40","指数","00010","総合","11100","さいたま市","2020000000","2020年","","101.6",""
"40","指数","00010","総合","11100","さいたま市","2019000000","2019年","","102.7",""
"40","指数","00010","総合","11100","さいたま市","2018000000","2018年","","102.8",""
"40","指数","00010","総合","11100","さいたま市","2017000000","2017年","","102.8",""
"40","指数","00010","総合","11100","さいたま市","2016000000","2016年","","103.1",""
"40","指数","00010","総合","11100","さいたま市","2015000000","2015年","","103.2",""
"40","指数","00010","総合","11100","さいたま市","2014000000","2014年","","103.0",""
"40","指数","00010","総合","12100","千葉市","2021000000","2021年","","100.6",""
"40","指数","00010","総合","12100","千葉市","2020000000","2020年","","101.1",""
"40","指数","00010","総合","12100","千葉市","2019000000","2019年","","101.3",""
"40","指数","00010","総合","12100","千葉市","2018000000","2018年","","101.1",""
"40","指数","00010","総合","12100","千葉市","2017000000","2017年","","100.8",""
"40","指数","00010","総合","12100","千葉市","2016000000","2016年","","100.7",""
"40","指数","00010","総合","12100","千葉市","2015000000","2015年","","100.2",""
"40","指数","00010","総合","12100","千葉市","2014000000","2014年","","100.0",""
"40","指数","00010","総合","13100","特別区部","2021000000","2021年","","105.3",""
"40","指数","00010","総合","13100","特別区部","2020000000","2020年","","106.0",""
"40","指数","00010","総合","13100","特別区部","2019000000","2019年","","105.4",""
"40","指数","00010","総合","13100","特別区部","2018000000","2018年","","105.1",""
"40","指数","00010","総合","13100","特別区部","2017000000","2017年","","105.1",""
"40","指数","00010","総合","13100","特別区部","2016000000","2016年","","105.2",""
"40","指数","00010","総合","13100","特別区部","2015000000","2015年","","104.3",""
"40","指数","00010","総合","13100","特別区部","2014000000","2014年","","106.1",""
"40","指数","00010","総合","14100","横浜市","2021000000","2021年","","103.6",""
"40","指数","00010","総合","14100","横浜市","2020000000","2020年","","103.7",""
"40","指数","00010","総合","14100","横浜市","2019000000","2019年","","104.7",""
"40","指数","00010","総合","14100","横浜市","2018000000","2018年","","105.1",""
"40","指数","00010","総合","14100","横浜市","2017000000","2017年","","104.8",""
"40","指数","00010","総合","14100","横浜市","2016000000","2016年","","104.9",""
"40","指数","00010","総合","14100","横浜市","2015000000","2015年","","103.9",""
"40","指数","00010","総合","14100","横浜市","2014000000","2014年","","104.8",""
"40","指数","00010","総合","15100","新潟市","2021000000","2021年","","98.7",""
"40","指数","00010","総合","15100","新潟市","2020000000","2020年","","98.7",""
"40","指数","00010","総合","15100","新潟市","2019000000","2019年","","98.9",""
"40","指数","00010","総合","15100","新潟市","2018000000","2018年","","98.9",""
"40","指数","00010","総合","15100","新潟市","2017000000","2017年","","99.2",""
"40","指数","00010","総合","15100","新潟市","2016000000","2016年","","99.3",""
"40","指数","00010","総合","15100","新潟市","2015000000","2015年","","99.5",""
"40","指数","00010","総合","15100","新潟市","2014000000","2014年","","99.0",""
"40","指数","00010","総合","16201","富山市","2021000000","2021年","","99.0",""
"40","指数","00010","総合","16201","富山市","2020000000","2020年","","99.0",""
"40","指数","00010","総合","16201","富山市","2019000000","2019年","","98.9",""
"40","指数","00010","総合","16201","富山市","2018000000","2018年","","99.5",""
"40","指数","00010","総合","16201","富山市","2017000000","2017年","","99.2",""
"40","指数","00010","総合","16201","富山市","2016000000","2016年","","98.8",""
"40","指数","00010","総合","16201","富山市","2015000000","2015年","","98.7",""
"40","指数","00010","総合","16201","富山市","2014000000","2014年","","98.3",""
"40","指数","00010","総合","17201","金沢市","2021000000","2021年","","99.9",""
"40","指数","00010","総合","17201","金沢市","2020000000","2020年","","99.9",""
"40","指数","00010","総合","17201","金沢市","2019000000","2019年","","100.3",""
"40","指数","00010","総合","17201","金沢市","2018000000","2018年","","100.3",""
"40","指数","00010","総合","17201","金沢市","2017000000","2017年","","100.5",""
"40","指数","00010","総合","17201","金沢市","2016000000","2016年","","100.6",""
"40","指数","00010","総合","17201","金沢市","2015000000","2015年","","100.8",""
"40","指数","00010","総合","17201","金沢市","2014000000","2014年","","99.7",""
"40","指数","00010","総合","18201","福井市","2021000000","2021年","","99.0",""
"40","指数","00010","総合","18201","福井市","2020000000","2020年","","99.0",""
"40","指数","00010","総合","18201","福井市","2019000000","2019年","","99.4",""
"40","指数","00010","総合","18201","福井市","2018000000","2018年","","99.3",""
"40","指数","00010","総合","18201","福井市","2017000000","2017年","","98.9",""
"40","指数","00010","総合","18201","福井市","2016000000","2016年","","99.0",""
"40","指数","00010","総合","18201","福井市","2015000000","2015年","","99.4",""
"40","指数","00010","総合","18201","福井市","2014000000","2014年","","98.7",""
"40","指数","00010","総合","19201","甲府市","2021000000","2021年","","98.3",""
"40","指数","00010","総合","19201","甲府市","2020000000","2020年","","98.2",""
"40","指数","00010","総合","19201","甲府市","2019000000","2019年","","99.4",""
"40","指数","00010","総合","19201","甲府市","2018000000","2018年","","99.4",""
"40","指数","00010","総合","19201","甲府市","2017000000","2017年","","98.9",""
"40","指数","00010","総合","19201","甲府市","2016000000","2016年","","98.9",""
"40","指数","00010","総合","19201","甲府市","2015000000","2015年","","99.0",""
"40","指数","00010","総合","19201","甲府市","2014000000","2014年","","98.6",""
"40","指数","00010","総合","20201","長野市","2021000000","2021年","","98.0",""
"40","指数","00010","総合","20201","長野市","2020000000","2020年","","98.3",""
"40","指数","00010","総合","20201","長野市","2019000000","2019年","","98.3",""
"40","指数","00010","総合","20201","長野市","2018000000","2018年","","97.5",""
"40","指数","00010","総合","20201","長野市","2017000000","2017年","","97.1",""
"40","指数","00010","総合","20201","長野市","2016000000","2016年","","97.2",""
"40","指数","00010","総合","20201","長野市","2015000000","2015年","","97.4",""
"40","指数","00010","総合","20201","長野市","2014000000","2014年","","97.2",""
"40","指数","00010","総合","21201","岐阜市","2021000000","2021年","","98.1",""
"40","指数","00010","総合","21201","岐阜市","2020000000","2020年","","98.3",""
"40","指数","00010","総合","21201","岐阜市","2019000000","2019年","","98.2",""
"40","指数","00010","総合","21201","岐阜市","2018000000","2018年","","98.1",""
"40","指数","00010","総合","21201","岐阜市","2017000000","2017年","","98.3",""
"40","指数","00010","総合","21201","岐阜市","2016000000","2016年","","98.0",""
"40","指数","00010","総合","21201","岐阜市","2015000000","2015年","","98.3",""
"40","指数","00010","総合","21201","岐阜市","2014000000","2014年","","98.2",""
"40","指数","00010","総合","22100","静岡市","2021000000","2021年","","99.9",""
"40","指数","00010","総合","22100","静岡市","2020000000","2020年","","99.9",""
"40","指数","00010","総合","22100","静岡市","2019000000","2019年","","99.7",""
"40","指数","00010","総合","22100","静岡市","2018000000","2018年","","99.2",""
"40","指数","00010","総合","22100","静岡市","2017000000","2017年","","99.2",""
"40","指数","00010","総合","22100","静岡市","2016000000","2016年","","99.1",""
"40","指数","00010","総合","22100","静岡市","2015000000","2015年","","99.3",""
"40","指数","00010","総合","22100","静岡市","2014000000","2014年","","99.3",""
"40","指数","00010","総合","23100","名古屋市","2021000000","2021年","","98.9",""
"40","指数","00010","総合","23100","名古屋市","2020000000","2020年","","98.5",""
"40","指数","00010","総合","23100","名古屋市","2019000000","2019年","","98.5",""
"40","指数","00010","総合","23100","名古屋市","2018000000","2018年","","98.9",""
"40","指数","00010","総合","23100","名古屋市","2017000000","2017年","","99.0",""
"40","指数","00010","総合","23100","名古屋市","2016000000","2016年","","99.4",""
"40","指数","00010","総合","23100","名古屋市","2015000000","2015年","","99.7",""
"40","指数","00010","総合","23100","名古屋市","2014000000","2014年","","99.9",""
"40","指数","00010","総合","24201","津市","2021000000","2021年","","98.2",""
"40","指数","00010","総合","24201","津市","2020000000","2020年","","98.0",""
"40","指数","00010","総合","24201","津市","2019000000","2019年","","98.1",""
"40","指数","00010","総合","24201","津市","2018000000","2018年","","98.2",""
"40","指数","00010","総合","24201","津市","2017000000","2017年","","98.0",""
"40","指数","00010","総合","24201","津市","2016000000","2016年","","98.3",""
"40","指数","00010","総合","24201","津市","2015000000","2015年","","97.9",""
"40","指数","00010","総合","24201","津市","2014000000","2014年","","98.7",""
"40","指数","00010","総合","25201","大津市","2021000000","2021年","","100.4",""
"40","指数","00010","総合","25201","大津市","2020000000","2020年","","100.0",""
"40","指数","00010","総合","25201","大津市","2019000000","2019年","","100.5",""
"40","指数","00010","総合","25201","大津市","2018000000","2018年","","100.4",""
"40","指数","00010","総合","25201","大津市","2017000000","2017年","","101.0",""
"40","指数","00010","総合","25201","大津市","2016000000","2016年","","100.4",""
"40","指数","00010","総合","25201","大津市","2015000000","2015年","","100.7",""
"40","指数","00010","総合","25201","大津市","2014000000","2014年","","100.2",""
"40","指数","00010","総合","26100","京都市","2021000000","2021年","","101.1",""
"40","指数","00010","総合","26100","京都市","2020000000","2020年","","101.6",""
"40","指数","00010","総合","26100","京都市","2019000000","2019年","","100.8",""
"40","指数","00010","総合","26100","京都市","2018000000","2018年","","100.9",""
"40","指数","00010","総合","26100","京都市","2017000000","2017年","","100.9",""
"40","指数","00010","総合","26100","京都市","2016000000","2016年","","100.9",""
"40","指数","00010","総合","26100","京都市","2015000000","2015年","","100.8",""
"40","指数","00010","総合","26100","京都市","2014000000","2014年","","101.3",""
"40","指数","00010","総合","27100","大阪市","2021000000","2021年","","100.7",""
"40","指数","00010","総合","27100","大阪市","2020000000","2020年","","100.7",""
"40","指数","00010","総合","27100","大阪市","2019000000","2019年","","99.7",""
"40","指数","00010","総合","27100","大阪市","2018000000","2018年","","99.9",""
"40","指数","00010","総合","27100","大阪市","2017000000","2017年","","100.2",""
"40","指数","00010","総合","27100","大阪市","2016000000","2016年","","100.7",""
"40","指数","00010","総合","27100","大阪市","2015000000","2015年","","101.0",""
"40","指数","00010","総合","27100","大阪市","2014000000","2014年","","101.2",""
"40","指数","00010","総合","28100","神戸市","2021000000","2021年","","99.9",""
"40","指数","00010","総合","28100","神戸市","2020000000","2020年","","100.3",""
"40","指数","00010","総合","28100","神戸市","2019000000","2019年","","100.9",""
"40","指数","00010","総合","28100","神戸市","2018000000","2018年","","101.2",""
"40","指数","00010","総合","28100","神戸市","2017000000","2017年","","101.2",""
"40","指数","00010","総合","28100","神戸市","2016000000","2016年","","101.5",""
"40","指数","00010","総合","28100","神戸市","2015000000","2015年","","101.6",""
"40","指数","00010","総合","28100","神戸市","2014000000","2014年","","101.3",""
"40","指数","00010","総合","29201","奈良市","2021000000","2021年","","96.9",""
"40","指数","00010","総合","29201","奈良市","2020000000","2020年","","96.7",""
"40","指数","00010","総合","29201","奈良市","2019000000","2019年","","97.1",""
"40","指数","00010","総合","29201","奈良市","2018000000","2018年","","96.7",""
"40","指数","00010","総合","29201","奈良市","2017000000","2017年","","96.4",""
"40","指数","00010","総合","29201","奈良市","2016000000","2016年","","96.0",""
"40","指数","00010","総合","29201","奈良市","2015000000","2015年","","96.9",""
"40","指数","00010","総合","29201","奈良市","2014000000","2014年","","97.1",""
"40","指数","00010","総合","30201","和歌山市","2021000000","2021年","","99.1",""
"40","指数","00010","総合","30201","和歌山市","2020000000","2020年","","99.2",""
"40","指数","00010","総合","30201","和歌山市","2019000000","2019年","","99.2",""
"40","指数","00010","総合","30201","和歌山市","2018000000","2018年","","99.8",""
"40","指数","00010","総合","30201","和歌山市","2017000000","2017年","","100.1",""
"40","指数","00010","総合","30201","和歌山市","2016000000","2016年","","99.9",""
"40","指数","00010","総合","30201","和歌山市","2015000000","2015年","","99.7",""
"40","指数","00010","総合","30201","和歌山市","2014000000","2014年","","100.5",""
"40","指数","00010","総合","31201","鳥取市","2021000000","2021年","","97.8",""
"40","指数","00010","総合","31201","鳥取市","2020000000","2020年","","97.6",""
"40","指数","00010","総合","31201","鳥取市","2019000000","2019年","","98.2",""
"40","指数","00010","総合","31201","鳥取市","2018000000","2018年","","98.3",""
"40","指数","00010","総合","31201","鳥取市","2017000000","2017年","","98.1",""
"40","指数","00010","総合","31201","鳥取市","2016000000","2016年","","98.0",""
"40","指数","00010","総合","31201","鳥取市","2015000000","2015年","","97.9",""
"40","指数","00010","総合","31201","鳥取市","2014000000","2014年","","97.8",""
"40","指数","00010","総合","32201","松江市","2021000000","2021年","","100.2",""
"40","指数","00010","総合","32201","松江市","2020000000","2020年","","99.5",""
"40","指数","00010","総合","32201","松江市","2019000000","2019年","","99.9",""
"40","指数","00010","総合","32201","松江市","2018000000","2018年","","99.8",""
"40","指数","00010","総合","32201","松江市","2017000000","2017年","","100.1",""
"40","指数","00010","総合","32201","松江市","2016000000","2016年","","100.5",""
"40","指数","00010","総合","32201","松江市","2015000000","2015年","","100.7",""
"40","指数","00010","総合","32201","松江市","2014000000","2014年","","100.2",""
"40","指数","00010","総合","33100","岡山市","2021000000","2021年","","98.0",""
"40","指数","00010","総合","33100","岡山市","2020000000","2020年","","97.6",""
"40","指数","00010","総合","33100","岡山市","2019000000","2019年","","97.6",""
"40","指数","00010","総合","33100","岡山市","2018000000","2018年","","98.5",""
"40","指数","00010","総合","33100","岡山市","2017000000","2017年","","98.8",""
"40","指数","00010","総合","33100","岡山市","2016000000","2016年","","98.5",""
"40","指数","00010","総合","33100","岡山市","2015000000","2015年","","98.9",""
"40","指数","00010","総合","33100","岡山市","2014000000","2014年","","99.1",""
"40","指数","00010","総合","34100","広島市","2021000000","2021年","","98.8",""
"40","指数","00010","総合","34100","広島市","2020000000","2020年","","98.7",""
"40","指数","00010","総合","34100","広島市","2019000000","2019年","","98.9",""
"40","指数","00010","総合","34100","広島市","2018000000","2018年","","98.9",""
"40","指数","00010","総合","34100","広島市","2017000000","2017年","","99.2",""
"40","指数","00010","総合","34100","広島市","2016000000","2016年","","99.0",""
"40","指数","00010","総合","34100","広島市","2015000000","2015年","","99.3",""
"40","指数","00010","総合","34100","広島市","2014000000","2014年","","98.5",""
"40","指数","00010","総合","35203","山口市","2021000000","2021年","","100.3",""
"40","指数","00010","総合","35203","山口市","2020000000","2020年","","99.9",""
"40","指数","00010","総合","35203","山口市","2019000000","2019年","","99.2",""
"40","指数","00010","総合","35203","山口市","2018000000","2018年","","98.5",""
"40","指数","00010","総合","35203","山口市","2017000000","2017年","","99.0",""
"40","指数","00010","総合","35203","山口市","2016000000","2016年","","99.0",""
"40","指数","00010","総合","35203","山口市","2015000000","2015年","","99.1",""
"40","指数","00010","総合","35203","山口市","2014000000","2014年","","98.9",""
"40","指数","00010","総合","36201","徳島市","2021000000","2021年","","100.1",""
"40","指数","00010","総合","36201","徳島市","2020000000","2020年","","99.9",""
"40","指数","00010","総合","36201","徳島市","2019000000","2019年","","100.5",""
"40","指数","00010","総合","36201","徳島市","2018000000","2018年","","100.2",""
"40","指数","00010","総合","36201","徳島市","2017000000","2017年","","99.8",""
"40","指数","00010","総合","36201","徳島市","2016000000","2016年","","99.8",""
"40","指数","00010","総合","36201","徳島市","2015000000","2015年","","99.3",""
"40","指数","00010","総合","36201","徳島市","2014000000","2014年","","98.6",""
"40","指数","00010","総合","37201","高松市","2021000000","2021年","","99.3",""
"40","指数","00010","総合","37201","高松市","2020000000","2020年","","98.7",""
"40","指数","00010","総合","37201","高松市","2019000000","2019年","","98.7",""
"40","指数","00010","総合","37201","高松市","2018000000","2018年","","98.9",""
"40","指数","00010","総合","37201","高松市","2017000000","2017年","","98.9",""
"40","指数","00010","総合","37201","高松市","2016000000","2016年","","98.9",""
"40","指数","00010","総合","37201","高松市","2015000000","2015年","","99.1",""
"40","指数","00010","総合","37201","高松市","2014000000","2014年","","98.4",""
"40","指数","00010","総合","38201","松山市","2021000000","2021年","","98.6",""
"40","指数","00010","総合","38201","松山市","2020000000","2020年","","98.4",""
"40","指数","00010","総合","38201","松山市","2019000000","2019年","","97.9",""
"40","指数","00010","総合","38201","松山市","2018000000","2018年","","98.0",""
"40","指数","00010","総合","38201","松山市","2017000000","2017年","","98.3",""
"40","指数","00010","総合","38201","松山市","2016000000","2016年","","98.3",""
"40","指数","00010","総合","38201","松山市","2015000000","2015年","","98.4",""
"40","指数","00010","総合","38201","松山市","2014000000","2014年","","97.6",""
"40","指数","00010","総合","39201","高知市","2021000000","2021年","","100.1",""
"40","指数","00010","総合","39201","高知市","2020000000","2020年","","99.3",""
"40","指数","00010","総合","39201","高知市","2019000000","2019年","","99.8",""
"40","指数","00010","総合","39201","高知市","2018000000","2018年","","99.2",""
"40","指数","00010","総合","39201","高知市","2017000000","2017年","","99.5",""
"40","指数","00010","総合","39201","高知市","2016000000","2016年","","99.2",""
"40","指数","00010","総合","39201","高知市","2015000000","2015年","","99.2",""
"40","指数","00010","総合","39201","高知市","2014000000","2014年","","98.6",""
"40","指数","00010","総合","40130","福岡市","2021000000","2021年","","98.0",""
"40","指数","00010","総合","40130","福岡市","2020000000","2020年","","97.8",""
"40","指数","00010","総合","40130","福岡市","2019000000","2019年","","97.5",""
"40","指数","00010","総合","40130","福岡市","2018000000","2018年","","97.0",""
"40","指数","00010","総合","40130","福岡市","2017000000","2017年","","97.4",""
"40","指数","00010","総合","40130","福岡市","2016000000","2016年","","97.6",""
"40","指数","00010","総合","40130","福岡市","2015000000","2015年","","98.3",""
"40","指数","00010","総合","40130","福岡市","2014000000","2014年","","97.7",""
"40","指数","00010","総合","41201","佐賀市","2021000000","2021年","","98.0",""
"40","指数","00010","総合","41201","佐賀市","2020000000","2020年","","98.0",""
"40","指数","00010","総合","41201","佐賀市","2019000000","2019年","","97.2",""
"40","指数","00010","総合","41201","佐賀市","2018000000","2018年","","96.9",""
"40","指数","00010","総合","41201","佐賀市","2017000000","2017年","","96.5",""
"40","指数","00010","総合","41201","佐賀市","2016000000","2016年","","96.5",""
"40","指数","00010","総合","41201","佐賀市","2015000000","2015年","","96.9",""
"40","指数","00010","総合","41201","佐賀市","2014000000","2014年","","96.7",""
"40","指数","00010","総合","42201","長崎市","2021000000","2021年","","99.9",""
"40","指数","00010","総合","42201","長崎市","2020000000","2020年","","100.3",""
"40","指数","00010","総合","42201","長崎市","2019000000","2019年","","100.8",""
"40","指数","00010","総合","42201","長崎市","2018000000","2018年","","101.2",""
"40","指数","00010","総合","42201","長崎市","2017000000","2017年","","101.7",""
"40","指数","00010","総合","42201","長崎市","2016000000","2016年","","101.8",""
"40","指数","00010","総合","42201","長崎市","2015000000","2015年","","102.0",""
"40","指数","00010","総合","42201","長崎市","2014000000","2014年","","100.3",""
"40","指数","00010","総合","43100","熊本市","2021000000","2021年","","99.0",""
"40","指数","00010","総合","43100","熊本市","2020000000","2020年","","98.7",""
"40","指数","00010","総合","43100","熊本市","2019000000","2019年","","98.4",""
"40","指数","00010","総合","43100","熊本市","2018000000","2018年","","98.4",""
"40","指数","00010","総合","43100","熊本市","2017000000","2017年","","98.6",""
"40","指数","00010","総合","43100","熊本市","2016000000","2016年","","98.6",""
"40","指数","00010","総合","43100","熊本市","2015000000","2015年","","98.3",""
"40","指数","00010","総合","43100","熊本市","2014000000","2014年","","98.9",""
"40","指数","00010","総合","44201","大分市","2021000000","2021年","","98.1",""
"40","指数","00010","総合","44201","大分市","2020000000","2020年","","98.5",""
"40","指数","00010","総合","44201","大分市","2019000000","2019年","","98.4",""
"40","指数","00010","総合","44201","大分市","2018000000","2018年","","98.0",""
"40","指数","00010","総合","44201","大分市","2017000000","2017年","","97.7",""
"40","指数","00010","総合","44201","大分市","2016000000","2016年","","98.0",""
"40","指数","00010","総合","44201","大分市","2015000000","2015年","","98.4",""
"40","指数","00010","総合","44201","大分市","2014000000","2014年","","98.3",""
"40","指数","00010","総合","45201","宮崎市","2021000000","2021年","","96.9",""
"40","指数","00010","総合","45201","宮崎市","2020000000","2020年","","96.7",""
"40","指数","00010","総合","45201","宮崎市","2019000000","2019年","","96.7",""
"40","指数","00010","総合","45201","宮崎市","2018000000","2018年","","96.8",""
"40","指数","00010","総合","45201","宮崎市","2017000000","2017年","","97.4",""
"40","指数","00010","総合","45201","宮崎市","2016000000","2016年","","96.9",""
"40","指数","00010","総合","45201","宮崎市","2015000000","2015年","","97.3",""
"40","指数","00010","総合","45201","宮崎市","2014000000","2014年","","96.8",""
"40","指数","00010","総合","46201","鹿児島市","2021000000","2021年","","97.6",""
"40","指数","00010","総合","46201","鹿児島市","2020000000","2020年","","97.4",""
"40","指数","00010","総合","46201","鹿児島市","2019000000","2019年","","97.3",""
"40","指数","00010","総合","46201","鹿児島市","2018000000","2018年","","97.2",""
